id_speaker;gender;ester1;ester2;etape;repere;all
4692;male;NA;NA;NA;62;62
4693;male;NA;NA;NA;5;5
4694;male;NA;NA;NA;1;1
4695;male;NA;NA;NA;1;1
4696;female;NA;NA;NA;1;1
4697;male;NA;NA;NA;NA;0
4698;male;NA;NA;NA;22;22
4699;male;NA;NA;NA;14;14
4700;male;NA;NA;NA;1;1
4701;male;NA;NA;NA;76;76
4702;male;NA;NA;NA;57;57
4703;male;NA;NA;NA;2;2
4704;female;NA;NA;NA;1;1
4705;male;NA;NA;NA;1;1
4706;male;NA;NA;NA;1;1
4707;male;NA;NA;NA;2;2
4708;male;NA;NA;NA;NA;0
4709;male;NA;NA;NA;2;2
4710;male;NA;NA;NA;NA;0
4711;male;NA;NA;NA;2;2
4712;male;NA;NA;NA;NA;0
4713;male;NA;NA;NA;4;4
4714;male;NA;NA;NA;1;1
4715;male;NA;NA;NA;3;3
4716;female;NA;NA;NA;25;25
4717;male;NA;NA;NA;1;1
4718;male;NA;NA;NA;1;1
4719;male;NA;NA;NA;NA;0
4720;male;NA;NA;NA;NA;0
4721;female;NA;NA;NA;7;7
4722;male;NA;NA;NA;1;1
4723;male;NA;NA;NA;1;1
4724;male;NA;NA;NA;1;1
4725;female;NA;NA;NA;1;1
4726;male;NA;NA;NA;1;1
4727;male;NA;NA;NA;NA;0
4728;male;NA;NA;NA;1;1
4729;female;NA;NA;NA;56;56
4730;male;NA;NA;NA;2;2
4731;male;NA;NA;NA;2;2
4732;male;NA;NA;NA;2;2
4733;male;NA;NA;NA;4;4
4734;male;NA;NA;NA;1;1
4735;female;NA;NA;NA;3;3
4736;male;NA;NA;NA;1;1
4737;male;NA;NA;NA;1;1
4738;male;NA;NA;NA;2;2
4739;male;NA;NA;NA;1;1
4740;male;NA;NA;NA;1;1
4741;female;NA;NA;NA;2;2
4742;male;NA;NA;NA;3;3
4743;male;NA;NA;NA;45;45
4744;male;NA;NA;NA;1;1
4745;male;NA;NA;NA;2;2
4746;male;NA;NA;NA;NA;0
4747;male;NA;NA;NA;14;14
4748;male;NA;NA;NA;2;2
4749;female;NA;NA;NA;18;18
4750;male;NA;NA;NA;39;39
4751;female;NA;NA;NA;3;3
4752;female;NA;NA;NA;2;2
4753;male;NA;NA;NA;2;2
4754;male;NA;NA;NA;NA;0
4755;female;NA;NA;NA;1;1
4756;male;NA;NA;NA;1;1
4757;male;NA;NA;NA;1;1
4758;male;NA;NA;NA;1;1
4759;female;NA;NA;NA;1;1
4760;male;NA;NA;NA;1;1
4761;male;NA;NA;NA;2;2
4762;female;NA;NA;NA;1;1
4763;male;NA;NA;NA;NA;0
4764;male;NA;NA;NA;32;32
4765;male;NA;NA;NA;1;1
4766;male;NA;NA;NA;2;2
4767;female;NA;NA;NA;1;1
4768;female;NA;NA;NA;2;2
4769;male;NA;NA;NA;3;3
4770;male;NA;NA;NA;1;1
4771;male;NA;NA;NA;1;1
4772;male;NA;NA;NA;2;2
4773;male;NA;NA;NA;12;12
4774;female;NA;NA;NA;2;2
4775;male;NA;NA;NA;1;1
4776;male;NA;NA;NA;1;1
4777;male;NA;NA;NA;1;1
4778;male;NA;NA;NA;21;21
4779;male;NA;NA;NA;3;3
4780;male;NA;NA;NA;2;2
4781;male;NA;NA;NA;1;1
4782;male;NA;NA;NA;1;1
4783;male;NA;NA;NA;4;4
4784;male;NA;NA;NA;1;1
4785;male;NA;NA;NA;2;2
4786;male;NA;NA;NA;1;1
4787;male;NA;NA;NA;1;1
4788;male;NA;NA;NA;1;1
4789;male;NA;NA;NA;4;4
4790;female;NA;NA;NA;1;1
4791;male;NA;NA;NA;7;7
4792;female;NA;NA;NA;2;2
4793;female;NA;NA;NA;1;1
4794;male;NA;NA;NA;1;1
4795;male;NA;NA;NA;1;1
4796;female;NA;NA;NA;4;4
4797;male;NA;NA;NA;1;1
4798;female;NA;NA;NA;5;5
4799;male;NA;NA;NA;4;4
4800;male;NA;NA;NA;1;1
4801;female;NA;NA;NA;2;2
4802;male;NA;NA;NA;1;1
4803;male;NA;NA;NA;1;1
4804;male;NA;NA;NA;3;3
4805;female;NA;NA;NA;1;1
4806;male;NA;NA;NA;NA;0
4807;female;NA;NA;NA;NA;0
4808;male;NA;NA;NA;64;64
4809;female;NA;NA;NA;24;24
4810;male;NA;NA;NA;26;26
4811;male;NA;NA;NA;13;13
4812;male;NA;NA;NA;43;43
4813;male;NA;NA;NA;1;1
4814;male;NA;NA;NA;19;19
4815;male;NA;NA;NA;14;14
4816;male;NA;NA;NA;24;24
4817;male;NA;NA;NA;14;14
4818;male;NA;NA;NA;19;19
4819;male;NA;NA;NA;10;10
4820;male;NA;NA;NA;17;17
4821;male;NA;NA;NA;10;10
4822;male;NA;NA;NA;16;16
4823;female;NA;NA;NA;27;27
4824;male;NA;NA;NA;25;25
4825;male;NA;NA;NA;31;31
4826;male;NA;NA;NA;1;1
4827;female;NA;NA;NA;16;16
4828;male;NA;NA;NA;21;21
4829;male;NA;NA;NA;31;31
4830;female;NA;NA;NA;20;20
4831;female;NA;NA;NA;22;22
4832;male;NA;NA;NA;3;3
4833;male;NA;NA;NA;13;13
4834;male;NA;NA;NA;1;1
4835;male;NA;NA;NA;1;1
4836;female;NA;NA;NA;NA;0
4837;female;NA;NA;NA;NA;0
4838;female;NA;NA;NA;2;2
4839;male;NA;NA;NA;1;1
4840;male;NA;NA;NA;1;1
4841;male;NA;NA;NA;1;1
4842;female;NA;NA;NA;2;2
4843;female;NA;NA;NA;1;1
4844;female;NA;NA;NA;2;2
4845;female;NA;NA;NA;NA;0
4846;female;NA;NA;NA;NA;0
4847;male;NA;NA;NA;1;1
4848;male;NA;NA;NA;1;1
4849;female;NA;NA;NA;1;1
4850;male;NA;NA;NA;1;1
4851;female;NA;NA;NA;NA;0
4852;female;NA;NA;NA;NA;0
4853;female;NA;NA;NA;2;2
4854;male;NA;NA;NA;NA;0
4855;male;NA;NA;NA;NA;0
4856;male;NA;NA;NA;NA;0
4857;male;NA;NA;NA;NA;0
4858;male;NA;NA;NA;4;4
4859;male;NA;NA;NA;1;1
4860;male;NA;NA;NA;1;1
4861;male;NA;NA;NA;1;1
4862;male;NA;NA;NA;1;1
4863;male;NA;NA;NA;1;1
4864;male;NA;NA;NA;1;1
4865;male;NA;NA;NA;4;4
4866;male;NA;NA;NA;41;41
4867;male;NA;NA;NA;5;5
4868;female;NA;NA;NA;3;3
4869;female;NA;NA;NA;3;3
4870;male;NA;NA;NA;1;1
4871;male;NA;NA;NA;3;3
4872;female;NA;NA;NA;2;2
4873;male;NA;NA;NA;16;16
